Station or stop,Name,Coordinate Latitude,Coordinate Longitude,Number of trains,Minutes of delay,geometry,route_ids
80138388,HAMMELWARDEN,53.278607,8.47255,18.361345,7.857143,POINT (8.47255 53.27861),1503.0
80043182,HOYERSWERDA,51.434632,14.233831,14.175879,4.909548,POINT (14.23383 51.43463),6207.0
80337832,HERBRECHTINGEN VOHENSTEIN,48.624718,10.206849,10.553191,6.382979,POINT (10.20685 48.62472),4760.0
80115451,BRAUNSCHWEIG-BUCHHORST,52.262626,10.596415,55.465625,45.14375,POINT (10.59642 52.26263),1911.0
80151340,KALDENKIRCHEN GRENZE,51.340104,6.193851,15.29878,664.085366,POINT (6.19385 51.34010),2510.0
80197731,EINSIEDLERHOF,49.431596,7.662241,39.477987,336.896226,POINT (7.66224 49.43160),3309.0
80118471,IHRHOVE,53.165623,7.447559,29.806084,7.996198,POINT (7.44756 53.16562),2931.0
80021048,FREIHALDEN,48.384582,10.502322,27.126697,1.624434,POINT (10.50232 48.38458),5302.0
80293829,BOEBLINGEN HULB,48.679291,8.982653,13.149485,0.0,POINT (8.98265 48.67929),4860.0
80055343,KIRCHHEIM,50.872528,9.587584,28.545455,6.601732,POINT (9.58758 50.87253),1733.0
80232553,MUEHLANGER,51.857539,12.747525,12.723214,19.4375,POINT (12.74752 51.85754),6207.0
80251942,NENNIG,49.539288,6.3765,11.44898,2.693878,POINT (6.37650 49.53929),3010.0
80262998,UNDORF,49.027119,11.939089,55.71519,18.882911,POINT (11.93909 49.02712),5850.0
80223081,HOHENSTADT (MITTELFR),49.518292,11.491828,12.671233,0.0,POINT (11.49183 49.51829),5903.0
80176552,RADLDORF (NIEDERBAY),48.874682,12.443087,46.35443,14.196203,POINT (12.44309 48.87468),5830.0
80154856,BONN HBF,50.732139,7.096819,36.328025,14.906051,POINT (7.09682 50.73214),2645.0
80110080,OESTRICH-WINKEL,50.002864,8.019347,55.157343,14.213287,POINT (8.01935 50.00286),3507.0
80241364,WULFEN (ANH),51.818881,11.921963,32.144366,1.961268,POINT (11.92196 51.81888),6403.0
80192179,MAULBRONN WEST,48.983894,8.781856,33.48254,18.888889,POINT (8.78186 48.98389),4841.0
80082594,KREUZTAL-LITTFELD,51.007128,7.987569,24.512712,2.576271,POINT (7.98757 51.00713),2800.0
80225441,RETZBACH-ZELLINGEN,49.905388,9.81507,97.794393,47.096573,POINT (9.81507 49.90539),5200.0
80212993,NEUSTADT (DOSSE),52.853295,12.449324,16.457198,12.607004,POINT (12.44932 52.85330),6938.0
80056606,ELM,50.373185,9.572111,72.367601,125.507788,POINT (9.57211 50.37318),3826.0
80241315,SCHOENEBECK-FELGELEBEN,52.001895,11.757451,30.628975,0.399293,POINT (11.75745 52.00189),6403.0
80112375,KLEIN-GERAU,49.920402,8.5177,53.935065,7.084416,POINT (8.51770 49.92040),3530.0
80157057,TIEFENBROICH,51.3141,6.834,78.706625,21.236593,POINT (6.83400 51.31410),2405.0
80132282,HELMSTEDT,52.224106,11.012013,49.056426,68.899687,POINT (11.01201 52.22411),6400.0
80282236,RUEDNITZ,52.719545,13.637306,17.686441,0.0,POINT (13.63731 52.71954),6081.0
80376434,ERSINGEN WEST,48.931429,8.634427,14.963731,0.0,POINT (8.63443 48.93143),4200.0
80143743,LINDERN,50.997152,6.208727,13.150754,4.643216,POINT (6.20873 50.99715),2550.0
80296434,ZUETTLINGEN,49.291671,9.32927,15.582888,13.26738,POINT (9.32927 49.29167),4900.0
80263244,NEUSTADT (DONAU),48.800362,11.763936,17.247863,256.123932,POINT (11.76394 48.80036),5851.0
80682187,BUENDE STADT BUENDE,52.196815,8.527756,33.713768,0.0,POINT (8.52776 52.19682),2992.0
80100206,BOTTROP-BOY,51.5382,6.967812,43.824561,10.989474,POINT (6.96781 51.53820),2250.0
80842872,KIRCHHEIM (NECKAR) GLA FA CRONIMET,49.035133,9.150572,15.657005,0.0,POINT (9.15057 49.03513),4900.0
80137174,WINDHEIM (WESER),52.4082,9.02307,11.2,20.45,POINT (9.02307 52.40820),1741.0
80114249,WETZLAR,50.56839,8.512053,28.253796,27.932755,POINT (8.51205 50.56839),3710.0
80263335,HAGELSTADT,48.896037,12.21629,20.748879,0.0,POINT (12.21629 48.89604),5500.0
80105478,RUHRTAL,51.458678,6.781573,106.096573,54.34891,POINT (6.78157 51.45868),2307.0
80295204,BEUTELSBACH,48.810225,9.38745,11.06015,0.0,POINT (9.38745 48.81023),4710.0
80105163,GRAFENBUSCH,51.501185,6.860757,35.007937,36.047619,POINT (6.86076 51.50118),2320.0
80040352,GUBEN SUED,51.939444,14.706575,14.785156,7.796875,POINT (14.70658 51.93944),6345.0
80210849,ASCHENDORF,53.05324,7.337524,28.494163,8.875486,POINT (7.33752 53.05324),2931.0
80221317,EGGOLSHEIM,49.775026,11.036657,17.19774,4.553672,POINT (11.03666 49.77503),5900.0
80142372,OETIGHEIM,48.8892,8.24021,25.846416,5.78157,POINT (8.24021 48.88920),4020.0
80293944,HERRENBERG,48.594894,8.863855,13.238806,5.646766,POINT (8.86385 48.59489),4860.0
80196477,WISSEN(SIEG),50.784794,7.740283,15.268657,17.776119,POINT (7.74028 50.78479),2651.0
80190488,UHLERBORN,50.010678,8.143437,33.226667,25.266667,POINT (8.14344 50.01068),3510.0
80263095,REGENSBURG-PRUEFENING,49.01276,12.05079,13.391304,0.0,POINT (12.05079 49.01276),5851.0
80220608,EBING,50.0017,10.913838,26.378049,0.0,POINT (10.91384 50.00170),5100.0
80139204,SCHMIEDEKAMP,52.262248,10.5716,57.659375,25.009375,POINT (10.57160 52.26225),1911.0
80720045,WURMLINGEN NORD,48.008607,8.775289,12.666667,3.432292,POINT (8.77529 48.00861),4600.0
80204925,SCHLEISSHEIM,48.249421,11.55449,17.067797,4.40113,POINT (11.55449 48.24942),5500.0
80155408,NEUSS SUED,51.185779,6.690302,35.442177,5.826531,POINT (6.69030 51.18578),2610.0
80081505,KNAPPENRODE,51.421061,14.322479,18.784404,15.944954,POINT (14.32248 51.42106),6207.0
80016873,LUEBECK SKANDINAVIENKAI,53.938902,10.836607,12.0,0.0,POINT (10.83661 53.93890),1113.0
80115709,SINN,50.65073,8.326114,21.328638,1.483568,POINT (8.32611 50.65073),2651.0
80060046,BAD SCHANDAU OST,50.91132,14.175612,22.508039,31.051447,POINT (14.17561 50.91132),6240.0
80035022,POTSDAM MEDIENSTADT BABELSBERG,52.383564,13.122936,15.277174,4.282609,POINT (13.12294 52.38356),6118.0
80190686,WORMS HBF,49.635839,8.35746,25.215686,22.894831,POINT (8.35746 49.63584),3574.0
80101717,DUISBURG-WEDAU BISSINGHEIM,51.392262,6.80875,74.082278,14.658228,POINT (6.80875 51.39226),2326.0
80263657,BRUCKBERG,48.51662,11.99796,17.59901,0.0,POINT (11.99796 48.51662),5500.0
80226928,ERMETZHOFEN,49.506493,10.275124,34.035948,0.029412,POINT (10.27512 49.50649),5321.0
80240358,WEFENSLEBEN,52.177104,11.1566,48.241379,7.529781,POINT (11.15660 52.17710),6400.0
80210518,BREMEN GABELUNG,53.026505,8.88424,34.123333,18.966667,POINT (8.88424 53.02651),1404.0
80210450,TWISTRINGEN,52.7932,8.644576,32.899666,9.966555,POINT (8.64458 52.79320),2200.0
80130609,KREIENSEN,51.85233,9.9686,78.196875,74.04375,POINT (9.96860 51.85233),1940.0
80695056,REGENSBURG-PRUEFENING (NRH),49.011753,12.049329,55.098101,22.443038,POINT (12.04933 49.01175),5851.0
80112532,BOBSTADT,49.66337,8.45268,58.407942,4.122744,POINT (8.45268 49.66337),4010.0
80115808,SECHSHELDEN,50.748936,8.252695,21.15814,0.227907,POINT (8.25269 50.74894),2651.0
80138933,LEHRE (BRAUNSCHW),52.329842,10.682582,19.086792,12.573585,POINT (10.68258 52.32984),1956.0
80295055,KOENIGSBACH (BADEN),48.962617,8.608788,14.863874,0.0,POINT (8.60879 48.96262),4200.0
80115071,BARNTEN,52.197572,9.816427,74.320872,18.165109,POINT (9.81643 52.19757),1771.0
80229047,MUEHLBERG,50.0424,9.67558,23.424779,4.50885,POINT (9.67558 50.04240),1733.0
80263954,SUENCHING,48.884674,12.357429,46.177215,18.411392,POINT (12.35743 48.88467),5830.0
80101352,BOTTROP SUED,51.510778,6.947036,92.390625,344.0625,POINT (6.94704 51.51078),2250.0
80010850,HORN,53.5631,10.06561,39.313291,19.006329,POINT (10.06561 53.56310),1242.0
80113258,BASSUM,52.8497,8.740322,32.722408,16.705686,POINT (8.74032 52.84970),2200.0
80034454,WOLTERSDORF/NUTHE-URSTROMTAL,52.117345,13.1958,13.217105,0.0,POINT (13.19580 52.11735),6132.0
80280206,NASSENHEIDE,52.817669,13.240127,12.793249,3.421941,POINT (13.24013 52.81767),6088.0
80151282,BOISHEIM,51.274943,6.275008,25.656371,16.814672,POINT (6.27501 51.27494),2510.0
80200808,POING,48.171307,11.808355,17.192982,0.0,POINT (11.80836 48.17131),5600.0
80139055,GABELUNG (BRG),52.23887,10.4973,71.734375,19.075,POINT (10.49730 52.23887),1910.0
80297564,GERLACHSHEIM,49.581127,9.71268,15.580645,0.0,POINT (9.71268 49.58113),4120.0
80227504,WINDSFELD-DITTENHEIM,49.071494,10.797528,50.784375,29.646875,POINT (10.79753 49.07149),5321.0
80165076,HERINGEN (HELME),51.451915,10.8753,14.121053,3.910526,POINT (10.87530 51.45191),6343.0
80141127,HEIDELBERG KARLSTOR,49.415353,8.721148,11.137255,1.72549,POINT (8.72115 49.41535),4110.0
80196451,SCHEUERFELD (SIEG),50.792057,7.837293,14.801802,164.378378,POINT (7.83729 50.79206),2651.0
80195990,FRIEDRICHSSEGEN,50.31186,7.65066,10.0,3.0,POINT (7.65066 50.31186),3710.0
80849208,MERING UEST,48.261648,10.991719,17.308411,6.327103,POINT (10.99172 48.26165),5581.0
80137414,VERDEN (ALLER),52.928799,9.235814,68.476489,99.815047,POINT (9.23581 52.92880),1745.0
80210757,LINGEN (EMS),52.521117,7.322607,43.850746,198.787313,POINT (7.32261 52.52112),2931.0
80035410,SCHOENWALDE (B NAUEN),52.6296,13.125289,21.303136,1.114983,POINT (13.12529 52.62960),6087.0
80142455,RASTATT,48.861865,8.21663,69.196875,122.509375,POINT (8.21663 48.86187),4242.0
80263020,BERATZHAUSEN,49.09354,11.8099,55.632911,25.262658,POINT (11.80990 49.09354),5850.0
80212027,WUESTING,53.118383,8.33591,17.577273,4.636364,POINT (8.33591 53.11838),1500.0
80379586,MECHTERSTAEDT,50.94377,10.522059,27.125448,1.032258,POINT (10.52206 50.94377),6340.0
80102434,DUISBURG ENTENFANG,51.377257,6.813374,67.349359,13.080128,POINT (6.81337 51.37726),2324.0
80313643,EICHENBERG ESCHENWIESE,51.360899,9.906757,32.290323,6.148387,POINT (9.90676 51.36090),6343.0
80137299,EILVESE,52.545717,9.428914,64.050157,0.0,POINT (9.42891 52.54572),1740.0
80241141,LUEBS (B MAGDEBURG),52.019883,11.935658,28.312303,10.391167,POINT (11.93566 52.01988),6410.0
80090290,DRESDEN-NEUSTADT,51.065947,13.740575,15.826923,2.423077,POINT (13.74057 51.06595),6363.0
80108258,MAINZ - ROEMISCHES THEATER,49.993558,8.277423,30.090909,12.405594,POINT (8.27742 49.99356),3522.0
80012922,WRIST,53.93346,9.74893,27.532468,25.863636,POINT (9.74893 53.93346),1220.0
80296137,KIRCHHEIM(NECKAR),49.03859,9.150891,27.365079,0.0,POINT (9.15089 49.03859),4900.0
80146811,HEIDELBERG-PFAFFENGRUND/WIEBLINGEN,49.412095,8.641465,21.648649,0.0,POINT (8.64147 49.41210),3601.0
80151183,ANRATH,51.286538,6.451905,19.597656,1.886719,POINT (6.45191 51.28654),2520.0
80105148,GALLBERG,51.6564,7.8153,17.567961,29.684466,POINT (7.81530 51.65640),2930.0
80264986,MATTING AUSWEICHE,48.961275,11.989938,13.539326,13.089888,POINT (11.98994 48.96128),5851.0
80013003,BORDESHOLM,54.176,10.044578,11.712766,12.648936,POINT (10.04458 54.17600),1220.0
80280297,DANNENWALDE,53.079904,13.180846,12.790598,0.0,POINT (13.18085 53.07990),6088.0
80062406,DRESDEN-KEMNITZ,51.073465,13.668061,17.412698,0.880952,POINT (13.66806 51.07346),6248.0
80043588,DRAHNSDORF,51.915317,13.581311,13.794118,0.0,POINT (13.58131 51.91532),6135.0
80195107,KAUB,50.08479,7.768257,66.287671,17.376712,POINT (7.76826 50.08479),3507.0
80136366,OTZE,52.487616,10.017182,59.164516,0.0,POINT (10.01718 52.48762),1720.0
80067108,JOCKETA,50.5571,12.170283,16.389189,0.908108,POINT (12.17028 50.55710),6362.0
80726448,KOBLENZ UNTERWERK,50.385735,7.568778,25.239669,13.392562,POINT (7.56878 50.38573),3018.0
80102889,EMMERICH,51.8343,6.25635,32.440972,394.357639,POINT (6.25635 51.83430),2270.0
80157206,KESSELHEIM,50.396659,7.569684,37.016393,7.570492,POINT (7.56968 50.39666),0.0
80237339,MEINSDORF,51.9033,12.256294,31.912226,5.862069,POINT (12.25629 51.90330),6417.0
80273292,JASNITZ,53.387009,11.375168,18.607004,7.256809,POINT (11.37517 53.38701),6100.0
80263673,LANDSHUT (BAY) SUED,48.524287,12.140728,11.847826,0.0,POINT (12.14073 48.52429),5720.0
80144311,BASEL BAD BF,47.569883,7.60902,61.886792,1186.166667,POINT (7.60902 47.56988),4405.0
80273342,BRAHLSTORF,53.36606,10.9532,22.986577,12.95302,POINT (10.95320 53.36606),6100.0
80231746,RACKWITZ (B LEIPZIG),51.44028,12.376055,35.045161,49.974194,POINT (12.37605 51.44028),6411.0
80117853,GIFHORN,52.457445,10.546202,28.146853,30.954545,POINT (10.54620 52.45744),6107.0
80111732,GROSSAUHEIM (KR HANAU),50.107422,8.943315,15.333333,8.25641,POINT (8.94332 50.10742),4113.0
80100081,PELKUM,51.6415,7.75003,36.552901,9.761092,POINT (7.75003 51.64150),2250.0
80136937,KOELN-KALK,50.932783,7.005461,34.99661,30.016949,POINT (7.00546 50.93278),2660.0
80020636,MEITINGEN,48.545918,10.849366,42.025478,35.812102,POINT (10.84937 48.54592),5300.0
80053850,BUERGELN,50.854925,8.8181,25.75,2.078125,POINT (8.81810 50.85493),3900.0
80253575,SCHODEN-OCKFEN,49.636588,6.581248,20.323636,1.112727,POINT (6.58125 49.63659),3230.0
80163329,SAALFELD(SAALE),50.653676,11.37503,25.231579,180.74386,POINT (11.37503 50.65368),6383.0
80020784,DILLINGEN(DONAU),48.58223,10.49039,22.121212,59.545455,POINT (10.49039 48.58223),5381.0
80020693,AUGSBURG-OBERHAUSEN,48.380771,10.874899,55.58567,54.015576,POINT (10.87490 48.38077),5302.0
80206151,MUENCHEN-PASING OST,48.146399,11.482649,14.031746,9.740741,POINT (11.48265 48.14640),5545.0
80263038,MAUSHEIM,49.121292,11.766655,55.427215,0.0,POINT (11.76666 49.12129),5850.0
80137307,HAGEN (HAN),52.578096,9.404478,64.39185,35.943574,POINT (9.40448 52.57810),1740.0
80241331,TORNITZ SEEHOF,51.949909,11.804069,30.769504,2.411348,POINT (11.80407 51.94991),6422.0
80111484,FRANKFURT-FRANKFURTER BERG,50.17024,8.676189,20.587719,1.679825,POINT (8.67619 50.17024),3900.0
80258244,KOELN-NIPPES (ABZW),50.957445,6.941011,37.892617,39.342282,POINT (6.94101 50.95744),2622.0
80114538,LIMBURG(LAHN),50.385738,8.063717,23.832558,58.227907,POINT (8.06372 50.38574),3730.0
80158329,FRANKENTHAL SUED,49.522703,8.349557,26.521127,0.0,POINT (8.34956 49.52270),3522.0
80102707,SIGLE,51.44707,6.79772,58.4081,23.598131,POINT (6.79772 51.44707),2650.0
80017202,HAMBURG-VEDDEL,53.526393,10.01699,107.640625,27.659375,POINT (10.01699 53.52639),2200.0
80082610,KIRCHHUNDEM,51.086515,8.0789,26.40249,1.556017,POINT (8.07890 51.08651),2800.0
80042259,PEICKWITZ,51.46454,13.981825,27.268293,5.439024,POINT (13.98183 51.46454),6207.0
80158881,AUGSBURG-HOCHZOLL,48.353038,10.94531,33.111111,2.412429,POINT (10.94531 48.35304),5581.0
80139436,SORSUM,52.1389,9.86953,25.261468,1.995413,POINT (9.86953 52.13890),1774.0
80250951,WINNINGEN (MOSEL),50.315771,7.523437,31.824503,6.682119,POINT (7.52344 50.31577),3010.0
80282251,MELCHOW,52.775716,13.69601,18.0,0.0,POINT (13.69601 52.77572),6081.0
80042242,BRIESKE,51.511043,13.964798,38.645902,60.216393,POINT (13.96480 51.51104),6253.0
80020891,NEU-ULM,48.3942,10.005287,38.434109,54.988372,POINT (10.00529 48.39420),5400.0
80263061,BATZHAUSEN,49.191706,11.59446,55.06962,0.0,POINT (11.59446 49.19171),5850.0
80294421,DITZINGEN,48.82462,9.067556,33.589431,4.020325,POINT (9.06756 48.82462),4810.0
80144113,BUGGINGEN,47.85523,7.629,48.078125,0.03125,POINT (7.62900 47.85523),4000.0
80202093,HAAR,48.111259,11.732115,38.10828,8.082803,POINT (11.73212 48.11126),5555.0
80142778,BADEN-BADEN,48.7914,8.191858,58.290625,20.425,POINT (8.19186 48.79140),4280.0
80160473,ERFURT-BISCHLEBEN,50.93406,10.988503,29.034965,5.325175,POINT (10.98850 50.93406),6340.0
80213553,ROSTOCK SEEHAFEN SUED,54.106097,12.183779,28.779553,22.702875,POINT (12.18378 54.10610),6925.0
80293845,STUTTGART-WEILIMDORF,48.822122,9.09464,33.495935,0.0,POINT (9.09464 48.82212),4810.0
80058313,HERINGEN(WERRA),50.890249,9.993057,24.848624,98.591743,POINT (9.99306 50.89025),6707.0
80014910,GLUECKSTADT,53.790575,9.428906,12.38342,8.694301,POINT (9.42891 53.79057),1210.0
80117085,KOSTHEIM,50.0063,8.316493,75.290735,39.127796,POINT (8.31649 50.00630),3603.0
80172593,KIRCHENLAIBACH,49.87073,11.776291,14.97006,17.227545,POINT (11.77629 49.87073),5903.0
80135442,MISBURG,52.377235,9.859847,125.410095,169.911672,POINT (9.85985 52.37723),1750.0
80110338,GIESSEN,50.581159,8.663268,29.184127,70.365079,POINT (8.66327 50.58116),3900.0
80021162,WESTHEIM(SCHWAB),48.385975,10.818941,27.327354,10.224215,POINT (10.81894 48.38598),5302.0
80210773,GEESTE,52.6,7.312311,29.381132,0.0,POINT (7.31231 52.60000),2931.0
80080762,HAGEN-HASPE,51.34653,7.422695,24.162162,5.671815,POINT (7.42270 51.34653),2816.0
80099812,WANNE UNSER FRITZ,51.541562,7.136292,56.084906,14.179245,POINT (7.13629 51.54156),2204.0
80134270,HAMELN,52.10279,9.376166,23.221622,37.524324,POINT (9.37617 52.10279),1820.0
80291005,BEIMERSTETTEN,48.481468,9.976798,38.532872,141.076125,POINT (9.97680 48.48147),4700.0
80225250,KITZINGEN,49.732505,10.155331,50.131148,20.140984,POINT (10.15533 49.73251),5910.0
80020859,LEIPHEIM,48.450007,10.21624,30.599222,0.0,POINT (10.21624 48.45001),5302.0
80250944,KOBLENZ-GUELS,50.34161,7.54992,32.095082,6.47541,POINT (7.54992 50.34161),3010.0
80273300,STROHKIRCHEN,53.398457,11.317794,18.430233,0.0,POINT (11.31779 53.39846),6100.0
80112599,LAMPERTHEIM,49.5994,8.47959,61.622776,60.088968,POINT (8.47959 49.59940),4010.0
80750521,BAD OEYNHAUSEN GBF,52.207713,8.815519,38.453913,9.78087,POINT (8.81552 52.20771),2990.0
80020479,NEUBURG(DONAU),48.728194,11.17969,11.142857,51.571429,POINT (11.17969 48.72819),5381.0
80210021,HALTERN(WESTF),51.737723,7.184312,26.71371,9.133065,POINT (7.18431 51.73772),2200.0
80101402,RECKLINGHAUSEN SUED,51.562043,7.19599,31.010989,177.527473,POINT (7.19599 51.56204),2222.0
80111567,NIEDER WOELLSTADT,50.28134,8.76839,20.508696,4.53913,POINT (8.76839 50.28134),3900.0
80295048,BILFINGEN,48.948809,8.62119,14.984456,0.0,POINT (8.62119 48.94881),4200.0
80230789,HALLE-SUEDSTADT,51.447957,11.950791,26.781377,3.538462,POINT (11.95079 51.44796),6354.0
80235416,MARKKLEEBERG MITTE,51.280275,12.3706,13.428571,11.333333,POINT (12.37060 51.28028),6379.0
80263921,MANGOLDING,48.950336,12.22157,46.142405,22.803797,POINT (12.22157 48.95034),5830.0
80194050,LAMBRECHT(PFALZ),49.373476,8.07472,33.063291,18.636076,POINT (8.07472 49.37348),3280.0
80076059,CALAU (NIEDERLAUSITZ),51.74,13.97969,19.436937,37.346847,POINT (13.97969 51.74000),6345.0
80114918,DIEZ OST,50.37718,8.038614,10.0,1.064103,POINT (8.03861 50.37718),3730.0
80013011,FLINTBEK,54.243671,10.06448,11.663043,0.0,POINT (10.06448 54.24367),1220.0
80270439,GRABOWHOEFE,53.571642,12.59895,11.108108,0.594595,POINT (12.59895 53.57164),6325.0
80666974,SCHOENHAUSEN HGV,52.591176,12.041003,14.976636,2.415888,POINT (12.04100 52.59118),6185.0
80140384,BAD SCHOENBORN SUED,49.200001,8.641924,16.29386,8.245614,POINT (8.64192 49.20000),4000.0
80103820,UNNA,51.54089,7.69263,37.601974,22.338816,POINT (7.69263 51.54089),2933.0
80296111,BESIGHEIM,48.99822,9.13751,27.140625,0.0,POINT (9.13751 48.99822),4900.0
80273722,CARLSHOEHE,53.68059,11.4079,14.958904,1.3379,POINT (11.40790 53.68059),6441.0
80147140,BRUCHSAL OST,49.12003,8.59439,32.697452,18.423567,POINT (8.59439 49.12003),4132.0
80082644,MEGGEN (WESTF),51.122525,8.065653,23.147826,5.908696,POINT (8.06565 51.12253),2800.0
80295121,STUTTGART NUERNBERGER STRASSE ABZW,48.805548,9.236392,15.481982,5.391892,POINT (9.23639 48.80555),4713.0
80087833,EICHGESTELL NORD,52.469091,13.552374,22.020761,25.737024,POINT (13.55237 52.46909),6153.0
80147280,RHEYDT HBF,51.163072,6.439672,20.376278,19.445808,POINT (6.43967 51.16307),2611.0
80136895,VINNHORST,52.4245,9.708302,18.790179,8.553571,POINT (9.70830 52.42450),1711.0
80139089,SEELZE GUEMMERWALD,52.411817,9.506335,119.634375,351.51875,POINT (9.50633 52.41182),1750.0
80373597,HAUENEBERSTEIN,48.81186,8.211682,28.488372,0.0,POINT (8.21168 48.81186),4280.0
80109876,AHLEM,52.385352,9.669566,152.415625,192.834375,POINT (9.66957 52.38535),1750.0
80204479,PFAFFENHOFEN(ILM),48.52391,11.511975,33.639241,20.825949,POINT (11.51197 48.52391),5501.0
80034421,THYROW,52.24868,13.26029,13.924855,0.0,POINT (13.26029 52.24868),6132.0
80222091,NUERNBERG OST,49.46484,11.12208,15.285714,10.866995,POINT (11.12208 49.46484),5924.0
80020875,NERSINGEN,48.430119,10.11899,30.860465,7.290698,POINT (10.11899 48.43012),5302.0
80012914,DAUENHOF,53.853395,9.681366,27.536741,27.763578,POINT (9.68137 53.85339),1220.0
80143495,FREIBURG-HERDERN,48.008236,7.8517,12.38,0.0,POINT (7.85170 48.00824),4312.0
80238451,BOPPARD HBF,50.231404,7.586048,33.18,12.063333,POINT (7.58605 50.23140),3507.0
80270751,ROSTOCK-KASSEBOHM,54.079494,12.163149,14.979487,0.0,POINT (12.16315 54.07949),6322.0
80165365,WINGERODE,51.389899,10.240695,13.527273,0.036364,POINT (10.24070 51.38990),6343.0
80294462,RENNINGEN,48.77619,8.93348,33.724696,29.530364,POINT (8.93348 48.77619),4870.0
80157222,KOBLENZ HORCHHEIMER BRUECKE,50.333489,7.596011,20.366534,6.414343,POINT (7.59601 50.33349),3710.0
80117077,FRANKFURT-SCHWANHEIM FERNBAHN,50.0681,8.601843,15.246324,2.955882,POINT (8.60184 50.06810),3687.0
80290866,GEISLINGEN(STEIGE),48.620833,9.842885,48.066225,701.731788,POINT (9.84289 48.62083),4700.0
80174524,NUERNBERG-STEIN,49.4271,11.019086,27.864964,22.29562,POINT (11.01909 49.42710),5951.0
80024901,ESCHWEILER HBF,50.813554,6.251976,23.341216,21.368243,POINT (6.25198 50.81355),2600.0
80140905,KARLSDORF,49.14423,8.549797,27.980132,0.0,POINT (8.54980 49.14423),4132.0
80151498,NEUSS GBF,51.20481,6.68412,25.532374,332.784173,POINT (6.68412 51.20481),2610.0
80684944,RASTATT-SUED,48.82302,8.213879,58.659375,21.71875,POINT (8.21388 48.82302),4280.0
80110445,GELNHAUSEN,50.196618,9.188497,47.808176,24.691824,POINT (9.18850 50.19662),3600.0
80290973,URSPRING,48.550315,9.89529,35.020833,0.0,POINT (9.89529 48.55031),4700.0
80043125,LAUCHHAMMER WEST,51.474581,13.743687,13.090395,6.915254,POINT (13.74369 51.47458),6207.0
80231381,ZAHNA,51.920015,12.782996,11.54878,6.890244,POINT (12.78300 51.92001),6132.0
80295493,AALEN,48.841163,10.096708,17.716216,127.707207,POINT (10.09671 48.84116),4760.0
80082537,EICHEN (KR SIEGEN),50.973954,7.977865,24.512712,3.847458,POINT (7.97787 50.97395),2800.0
80140319,HEIDELBERG-KIRCHHEIM,49.3816,8.676152,16.852814,27.471861,POINT (8.67615 49.38160),4000.0
80106757,GAU ALGESHEIM,49.96155,8.017067,33.223333,34.046667,POINT (8.01707 49.96155),3512.0
80140707,BLANKENLOCH,49.067695,8.465605,54.225,12.946875,POINT (8.46561 49.06770),4020.0
